Frequency (Hz)	Level (dB)
566.406250	-68.102226
567.382812	-66.550110
568.359375	-66.354004
569.335938	-66.446335
570.312500	-65.337288
571.289062	-66.351212
572.265625	-65.435440
573.242188	-65.251579
574.218750	-66.591095
575.195312	-65.264526
576.171875	-64.613289
577.148438	-63.942841
578.125000	-64.351509
579.101562	-64.980011
580.078125	-64.785957
581.054688	-64.074051
582.031250	-63.257336
583.007812	-63.406738
583.984375	-64.870346
584.960938	-65.103722
585.937500	-63.889008
586.914062	-63.377892
587.890625	-64.517899
588.867188	-64.111061
589.843750	-64.412033
590.820312	-64.329018
591.796875	-65.547485
592.773438	-64.937386
593.750000	-65.298264
594.726562	-65.901382
595.703125	-66.896454
596.679688	-66.006706
597.656250	-66.090881
598.632812	-67.281921
599.609375	-66.194038
600.585938	-67.742683
601.562500	-67.541687
602.539062	-67.657265
603.515625	-68.422455
604.492188	-68.826271
605.468750	-68.743355
606.445312	-69.063362
607.421875	-68.216393
608.398438	-70.828102
609.375000	-69.665260
610.351562	-68.871773
611.328125	-70.670464
612.304688	-69.946495
613.281250	-71.280930
614.257812	-70.529991
615.234375	-70.511467
616.210938	-70.951668
617.187500	-70.991997
618.164062	-71.004547
619.140625	-72.166672
620.117188	-71.586655
621.093750	-71.796013
622.070312	-71.732056
623.046875	-72.648506
624.023438	-72.475578
625.000000	-71.964371
625.976562	-72.643890
626.953125	-72.610069
627.929688	-72.877205
628.906250	-73.842529
629.882812	-73.585564
630.859375	-73.483528
631.835938	-73.828156
632.812500	-73.057533
633.789062	-73.215820
634.765625	-74.904823
635.742188	-73.397957
636.718750	-73.702896
637.695312	-74.488251
638.671875	-73.594009
639.648438	-74.275024
640.625000	-74.566879
641.601562	-75.216713
642.578125	-74.194298
643.554688	-74.115952
644.531250	-74.283821
645.507812	-73.932549
646.484375	-75.897812
647.460938	-75.967644
648.437500	-74.534523
649.414062	-75.082100
650.390625	-75.642601
651.367188	-74.695549
652.343750	-74.297340
653.320312	-75.063705
654.296875	-75.272522
655.273438	-75.438576
656.250000	-76.338898
