Frequency (Hz)	Level (dB)
509.765625	-68.632561
510.742188	-66.910118
511.718750	-67.404457
512.695312	-66.697746
513.671875	-67.135750
514.648438	-66.835808
515.625000	-66.001442
516.601562	-66.110512
517.578125	-66.777702
518.554688	-64.891167
519.531250	-65.815079
520.507812	-65.699005
521.484375	-65.091789
522.460938	-64.646797
523.437500	-64.441162
524.414062	-65.194374
525.390625	-65.258484
526.367188	-64.531448
527.343750	-64.846214
528.320312	-64.313583
529.296875	-63.741932
530.273438	-64.494881
531.250000	-62.958717
532.226562	-62.906738
533.203125	-62.943222
534.179688	-63.933788
535.156250	-63.839062
536.132812	-63.407837
537.109375	-64.433945
538.085938	-64.777176
539.062500	-63.920654
540.039062	-64.726746
541.015625	-64.918793
541.992188	-64.978333
542.968750	-64.458115
543.945312	-65.599869
544.921875	-66.073593
545.898438	-66.452393
546.875000	-66.856865
547.851562	-65.876961
548.828125	-66.756790
549.804688	-67.469193
550.781250	-66.849663
551.757812	-67.787247
552.734375	-67.533714
553.710938	-67.487808
554.687500	-67.478523
555.664062	-67.963638
556.640625	-67.757103
557.617188	-68.408859
558.593750	-68.640533
559.570312	-68.616600
560.546875	-69.704124
561.523438	-69.698120
562.500000	-70.188049
563.476562	-68.909332
564.453125	-69.369431
565.429688	-71.117844
566.406250	-71.602631
567.382812	-70.443542
568.359375	-70.681732
569.335938	-70.956314
570.312500	-70.465729
571.289062	-72.049614
572.265625	-71.675156
573.242188	-71.577477
574.218750	-73.166901
575.195312	-72.364761
576.171875	-72.145493
577.148438	-71.684273
578.125000	-72.528214
579.101562	-73.378311
580.078125	-73.390358
581.054688	-72.817612
582.031250	-72.159698
583.007812	-72.588799
583.984375	-74.269447
584.960938	-74.321136
585.937500	-73.143272
586.914062	-72.711418
587.890625	-73.828125
588.867188	-73.162209
589.843750	-73.377205
590.820312	-73.052208
591.796875	-74.268135
592.773438	-73.619759
593.750000	-73.809296
594.726562	-74.468567
595.703125	-74.873405
596.679688	-74.098389
597.656250	-74.233803
598.632812	-74.959030
599.609375	-73.689682
600.585938	-74.842033
601.562500	-74.514954
602.539062	-74.530708
603.515625	-75.305580
604.492188	-75.655815
605.468750	-75.182930
606.445312	-75.082321
607.421875	-74.037994
608.398438	-76.622765
609.375000	-75.521240
610.351562	-74.399506
611.328125	-76.057167
612.304688	-75.387344
613.281250	-76.297844
614.257812	-75.440231
615.234375	-75.292641
616.210938	-75.464325
617.187500	-75.465820
618.164062	-75.518486
619.140625	-76.507713
620.117188	-75.870628
621.093750	-75.850883
622.070312	-75.656487
623.046875	-76.150230
624.023438	-76.174202
625.000000	-75.328827
625.976562	-76.275925
626.953125	-76.092911
627.929688	-76.138084
628.906250	-76.872025
629.882812	-76.628815
630.859375	-76.414131
631.835938	-76.905693
632.812500	-75.884117
633.789062	-75.854446
634.765625	-77.713615
635.742188	-76.072914
636.718750	-76.272537
637.695312	-77.031326
638.671875	-76.024200
